respondent_master_id	eigen_c	between_c	degree_c	cluster_coef	eigen_c_all	between_c_all	degree_c_all	cluster_coef_all	village	strain_sim_all	sim_deg_one	richness	shannon	invsimpson	cluster_bucket
/miq-e457bc02-a3dd-4503-99fc-5cd190f7126f	0.1387739889530113	0.01143589545208386	3	0	0.047454406321558854	0.0023557901306000602	3	0	14	7.782666010334061	12.702770424115652	474	4.15881564198735	19.781982827201016	0 - .25
/miq-e6a46d8c-465c-4954-a1bc-07f2fde6890b	0.0029245588587308085	0	1	0	0.06625098345841689	1.3761641420495234e-4	4	0.6666666666666666	58	6.040692533847792	16.666666666666664	284	3.5226355683547728	15.256027398656157	.5 - .75
/miq-f2ef64fd-ad9f-489c-8084-39c55bfba36f	0.1710313772293316	0.02950623251342733	5	0.1	0.0767638543387127	0.010807993158795718	8	0.14285714285714285	14	8.022179360017379	10.898678700163595	525	4.450631490414978	32.607368313178235	0 - .25
/miq-fc887c29-a30a-4143-8d1c-946ae8be5235	0.12111231425331799	0.021777740445112208	5	0.4	0.16021984994610644	0.010585997135880753	6	0.26666666666666666	58	7.397533634186924	12.707025720843413	346	3.6189022179913484	14.69050703327848	.25 - .5
/QwA-047bc5dd-f21d-4e72-b64c-ff4fef29d6f2	0.6582118555776402	0.07650358459882267	9	0.3333333333333333	0.42847763401149125	0.05828685889168614	11	0.3090909090909091	110	8.762123500939206	8.787254129736763	281	3.6098088341286934	14.099023656772022	.25 - .5
/QwA-208fdf8c-ea28-419a-b228-69776ca4584e	1	0.20023757988043706	13	0.2692307692307692	0.9754296837384778	0.12128664762550208	18	0.27450980392156865	110	8.887452155893884	9.053593446223875	185	2.197661080533128	3.300203675222875	.25 - .5
/QwA-40eb0fc2-6183-4bf2-918f-acc859e67497	0.5072869486335372	0.10392427678141966	8	0.21428571428571427	0.5361487523978745	0.04756712606216218	10	0.26666666666666666	110	10.03953067719514	14.510105141056288	482	3.7571093156867903	9.452158195774903	.25 - .5
/QwA-5c1c578d-6bfa-439c-877b-ca5ffc40705a	0.04413591322133361	0.013945578231292518	3	0.3333333333333333	0.1384691053837758	0.012966756817136391	9	0.4444444444444444	110	9.44524224737015	13.484673221515326	390	4.403622069920663	40.98731317941355	.25 - .5
/QwA-6a23d0dc-a275-4bc0-8a2f-12ff41e12366	0.28738524870665383	0.04051587301587301	4	0.16666666666666666	0.1944087579432735	0.017458521093385932	4	0.16666666666666666	110	7.409006890905659	13.89498697696445	320	3.8091242123330242	18.942297524225282	0 - .25
/QwA-8afbbfe6-f228-46dc-aa62-b6c4103fd8f0	0.6607928989828346	0.07575677409010743	8	0.2857142857142857	0.9115523725659991	0.05310997121731481	15	0.34285714285714286	110	11.410937562738846	16.663008387939914	367	3.6677079941294295	19.384234986000973	.25 - .5
/QwA-966f249e-1e0a-4b91-a130-cfaac5c3545c	0.2533107516680997	0.059062736205593346	4	0.16666666666666666	0.2470470844524391	0.051284531774329276	7	0.14285714285714285	110	6.94260929933368	11.339084672455128	321	3.1616083519658655	9.207893663814943	0 - .25
/QwA-cd08e392-16c8-441f-b02b-624a96c630f2	0.40363455638972257	0.012872260015117157	5	0.5	0.2795265427891266	0.010824004716125284	7	0.4761904761904762	110	9.648519450252957	13.43939393939394	314	3.2461580244192154	12.832914479092059	.25 - .5
/QwA-f1ea52bb-8c1c-4c8d-ace7-9f2abb21c416	0.0361633765804757	0	1	0	0.049061333708528075	0.0029687408190845524	3	0.3333333333333333	110	9.649441040324009	10.869565217391305	404	3.4046941890618077	7.373382006787657	.25 - .5
+8qT-712be142-3032-41e6-813b-ba2bda9d463a	0.018398409797413612	0	2	1	0.03229268293213945	4.961635532220073e-4	4	0.5	144	3.594112579050521	9.964561184073379	469	4.400468344545852	37.086134239394134	.25 - .5
+8qT-7b4c49e0-535d-460c-9bbb-0911643956fc	0.018651070934759175	0.0016929186027999808	3	0.3333333333333333	0.02958241982334567	0.0026468187890505254	6	0.26666666666666666	144	2.788039813722055	6.741622574955908	183	2.8055668587087146	9.386333608300546	.25 - .5
+8qT-89eb62ab-054a-4013-98ce-97e9910d4030	0.07803182044677706	0.012227048043643069	8	0.5	0.11991018478325635	0.01055350532647851	10	0.4	144	3.9562804788311556	9.536352379833438	364	3.473496630062957	8.89896466114294	.25 - .5
+8qT-90f4af7c-c4c1-4e9d-aa37-e9bfb3d52b45	0.14671829039725676	0.01007022279000923	5	0.4	0.12243719382338604	0.006266521860770445	5	0.4	162	3.6897283042777267	5.424764890282131	280	2.5042713338689198	4.6303633137818325	.25 - .5
+8qT-a6e4bb46-5261-459c-b197-378bd570cd8f	0.14255862653673726	0.006158120497800045	8	0.25	0.1585532693826397	0.006225965663174334	10	0.2	144	5.239767888223071	8.24406893734834	406	3.418846185186543	10.331219974346853	0 - .25
+8qT-adb03799-fcb8-49a2-b79a-06a3921820e0	0.3916136252134764	0.10762548255899042	8	0.25	0.8655371929043736	0.05951388412123082	12	0.3939393939393939	17	4.267958650928767	6.276746655577383	381	3.892070428257475	20.813721007234413	.25 - .5
+8qT-badbc086-2d05-4293-8720-bfa589a742f6	0.19765683258771766	0.00418935206483277	5	0.3	0.17570074040187397	0.0049024730241893685	6	0.26666666666666666	144	3.4358833180105197	9.877961932592363	573	4.06372139755504	21.090156637148677	.25 - .5
+8qT-eb1d5c75-8263-42f7-9190-40983259a742	0.0634815878449096	3.0227649630634704e-5	6	0.9333333333333333	0.09861517256711776	0.008724607898897854	9	0.5	144	4.765588471741426	8.23790760427083	480	4.498693897800438	38.19612359468963	.25 - .5
+8qT-fad66d83-359d-4895-9df8-858479dd2aa9	0.04826465043166546	0.004122226182578094	3	0.3333333333333333	0.04915481025250346	0.001534587628913047	3	0.3333333333333333	144	2.7080255564590985	8.110723964382501	386	3.6496388133450752	12.921288607398658	.25 - .5
+UPj-056fb007-d24d-4cd0-b4f7-8be3576e7aed	0.012269092388433699	0	1	0	0.022040352335733825	0.007843870773929552	4	0	144	2.467388206951297	2.127659574468085	235	2.912911002647702	8.209737751740212	0 - .25
+UPj-3fa372c5-8de8-4da0-9409-6e4893571aea	0.5903699655130895	0.015451185751831966	10	0.6000000000000001	0.4981534141811801	0.01284826562324215	12	0.5151515151515151	144	5.055654003057867	10.10158544132533	248	2.9378394436937163	7.800519406119452	.5 - .75
+UPj-81bc1e5e-14e3-4331-b3e5-dea7f20d7604	0.06556138815248072	0.016463192641296268	6	0.06666666666666667	0.13656608414529975	0.020498872207297947	10	0.15555555555555556	144	3.8668756463839147	6.804047259929613	315	3.391025359029515	9.365384337956957	0 - .25
+UPj-9f7f5b8d-4d1f-4e2b-b0e2-a11caee28cd6	0.084794793909776775	0.0014234140818935215	6	0.6	0.21260526926154605	0.003232655376453509	7	0.4285714285714286	144	3.460720952239072	7.645131608686816	471	4.034826130323281	20.768170230660864	.25 - .5
+UPj-b526dd58-dd58-4fd3-b0fd-eec2729dddbf	0.09941182579925957	0.010767181561828867	9	0.3333333333333333	0.22486967459997362	0.004956935540030361	9	0.3333333333333333	144	4.469930055110648	10.687458994814026	468	4.087475931038229	19.574332628839034	.25 - .5
+UPj-c7164900-520c-4bd2-9b29-d658e19979c6	0.020479501426495857	0.0012476965669651623	2	0	0.037423419194217995	0.0019355226869471394	3	0	144	2.7963141289447053	5	394	4.19260584253109	23.27225647788852	0 - .25
+UPj-ef49e8ea-b903-4a22-ba8e-c16f1834904d	0.03628438129029468	0.023788015657934355	3	0.3333333333333333	0.26499159094049113	0.03568419157730496	8	0.25	17	2.2574654512122514	3.3496732026143787	320	2.733169881858127	6.052907093534011	0 - .25
+VY8-16123112-b622-4b78-9ebc-c300998116f5	0	0.006705045085326776	6	0.26666666666666666	0.0024017890145939563	0.021776291992616506	8	0.21428571428571427	41	5.914720028040212	12.766368960181756	519	4.380310573696227	36.673658053059924	0 - .25
+VY8-1c0d3cc5-e22d-4986-b194-d80bb7afa2e5	7.305177189212968e-17	0.0028373947388031897	6	0.6666666666666667	0.021227123104175183	0.028133251901462313	13	0.5	41	4.669717436802043	8.575250966309257	267	2.6468360740579095	4.748540784444601	.25 - .5
+VY8-1da688ab-2d09-44c3-a8d0-7f5b54081f30	0.22321607171887484	0.040016233766233776	4	0.5	0.3136917856405735	0.04980749287097401	7	0.4761904761904762	5	6.033910570693566	10.267855281152855	514	4.186936837095524	19.644236664309	.25 - .5
+VY8-25b3ff2f-397b-43f2-aebb-1eeed2ca2eb2	0	0	2	1	5.99695230890894e-4	0.031874436540713424	7	0.4761904761904762	41	3.835255521733017	12.642679900744419	368	3.224113620668952	10.034356528017705	.25 - .5
+VY8-5e167561-39b9-449b-8912-40bb6dda9d26	0.42074365458163526	0.03567821067821067	5	0.5	0.5426855670803803	0.011389654725730409	6	0.6	5	6.354137033231837	8.436818040891772	529	4.468607464890609	29.849426929124537	.5 - .75
+VY8-9aa806b3-e024-4377-9f86-c0cb01bb50b2	0.2011062148279357	0.0017125331586660968	4	0.16666666666666666	0.1995339728160747	0.010324970100872377	5	0.2	41	7.643074485891605	12.530906593406595	533	4.557391013081189	43.821821010278825	0 - .25
+VY8-cfc0852a-75f9-45b3-bbc1-5709db2c2bd1	0	9.780907668231612e-5	5	0.9	0.005898241830155137	0.0043550029207153765	9	0.6944444444444444	41	4.519686197965015	7.377511961722488	518	4.433414443750067	26.20772739937064	.5 - .75
+VY8-d7e75097-da30-40f7-b115-5b9357779de5	0.1615166593614213	0	3	1	0.3466921770134597	0.003581973581973582	5	0.7	5	6.085052308410068	9.897741147741147	410	4.536836311680827	45.97626288203094	.5 - .75
+VY8-e18947a2-ea9f-47f1-a5da-3a44b940df6f	0.4673791492513213	0.009417221104852132	6	0.4666666666666667	0.5530719671449985	0.007830958761412075	9	0.4166666666666667	26	2.994137782884295	2.549588361182564	491	3.985175373595664	13.541326007495147	.25 - .5
+VY8-e798745e-6c11-4dc0-b054-997f448aa7d4	0.19593791451803796	0.002378157835904315	4	0.16666666666666666	0.17234362114114185	0.005313267479959532	5	0.1	41	5.55543945935362	9.915178571428571	344	3.5594111173869813	20.30912689613608	0 - .25
+VY8-f955691f-5c69-4ae5-aeb2-36fe472c7e9a	0.21071446282893602	0	2	1	0.15644664783013676	0.046942243074150375	4	0.16666666666666666	5	6.256312186887338	11.87539531941809	393	3.2554756786559	10.003148955575202	0 - .25
024b43d5-f2d6-4c42-843b-d44b16b4929d	0.0061344505043064	0	4	1	0.0032919984182100703	0	4	1	145	4.403544548690783	13.202075702075701	331	2.835541403719403	9.265845681981999	.75 - 1
025c387e-3cf4-4bce-8761-b5192a007022	0.07921337011012765	0.002334682366390195	3	0.3333333333333333	0.06588630961380061	0.0015521840643310705	3	0.3333333333333333	162	1.5542242921720906	7.122626828509181	301	3.403272471244954	7.620200614049255	.25 - .5
06b6504c-d604-4d2b-a18f-4f18e6a19773	0.01320256629984956	0.0043438951939921595	3	0.3333333333333333	0.02213494582861753	0.001042577596368693	4	0.5	73	2.784835301360325	11.894440038769934	559	4.2104288582541125	25.52302339954073	.25 - .5
06e4287b-87ca-48f8-a253-6682c74dc4c5	2.324067215141163e-6	0	1	0	9.297674217896562e-5	0	1	0	73	3.547379117875056	22.972972972972975	269	3.7054789033845377	15.932595689352905	0 - .25
084a2111-9c46-4c3d-afa8-53ad75839d93	0.144221788060598	0.01395559184155675	5	0.2	0.2314918262608125	0.01379233777991939	9	0.16666666666666666	89	5.526348237786171	12.26961678635354	175	2.6484706125643935	7.0991581060981535	0 - .25
085bd535-0c68-4df6-822f-d240f5069554	0.1572191520033183	0.07564447290354444	7	0.38095238095238093	0.11874619912234724	0.037423922915210815	7	0.38095238095238093	145	5.71353650092541	8.637923727102287	265	2.8917258979099816	9.692959217577954	.25 - .5
093e3654-6bba-406c-a1e1-74afb2b72598	0	0	1	0	0.0016682950506144792	0	5	1	41	4.512796478333964	8.333333333333332	399	3.8254478186407233	19.969973409205988	.75 - 1
09c07887-4edd-4143-b34a-a363cf53f876	0	0	2	1	0.004864716348001224	0.012383661306863258	3	0.3333333333333333	73	2.155968589329137	18.076441102756892	355	3.2043359617480145	8.818859408311498	.25 - .5
0IXz-027c071f-30d2-46af-9b68-6b9553137493	0.3517366314962727	0.040489807565866884	10	0.37777777777777777	0.8562873636978234	0.053073346549776725	16	0.36666666666666664	116	4.980499116872682	9.733607540272804	304	3.183791675053164	12.503509832365673	.25 - .5
0IXz-09ce5219-f372-43b0-889e-6905b8f3b2eb	0.15409890329025472	0.059243697478991594	5	0.6	0.1117848788974767	0.01833829741877271	5	0.6	140	5.359537132073165	9.44685560420792	278	3.0049479660456107	7.434939763453048	.5 - .75
0IXz-1a27d0a9-2ecd-4a20-9352-f07c6f5f3ec9	0.7677802459206728	0.10387972805132546	14	0.2857142857142857	0.45555842944651154	0.057243581347193526	15	0.30476190476190473	116	5.990610628945695	10.968723083486895	318	3.231463483942553	10.930501595223886	.25 - .5
0IXz-1c544703-0ad4-453c-b94a-bd323fbb46a9	0.0585424570558713	0.07492997198879549	6	0.4666666666666667	0.09596244740760462	0.11875399453039205	9	0.3611111111111111	140	8.003295135550063	11.614735530463356	409	3.8242020423679155	13.94642162240391	.25 - .5
0IXz-5a7b4cdd-cdb4-4388-b27a-ee7e1aba91d8	0.16442658538088903	0	4	1	0.3988643214515513	0	5	1	116	6.955306778644016	16.39583820434884	380	3.575754858192875	17.75764597959771	.75 - 1
0IXz-c765a17f-e799-4e5c-8f8a-c5f8eff4f16d	0.23278700891425014	0.019066335844872107	8	0.5714285714285714	0.698842542759148	0.01773550903741806	12	0.5606060606060607	116	8.012042406467074	19.416916428887955	542	4.69787731355202	51.020272028339086	.5 - .75
0IXz-ee253f1c-d2d2-44b1-a32d-711177dca1d8	0.024111026227302112	0.0019317637323852384	3	0.6666666666666666	0.061258448969893714	0.0014856171914025447	4	0.3333333333333333	144	3.491111824703807	14.55347583791271	471	3.8811585055477162	11.935824242917352	.25 - .5
104e620f-0863-4e0a-820f-a375c7443880	0.013797253548998413	0	4	1	0.03189684847074558	0.0018501670611232228	5	0.6	144	3.136736315119838	16.97124145407812	574	4.283958684430837	24.859771839826728	.5 - .75
112e493b-bb0b-44fa-9132-5df03dc5c61b	0.11203503413683641	0	2	1	0.07271718302448711	0.0012637673921283958	3	0.3333333333333333	14	6.298639394394367	9.45378151260504	344	3.557251044815913	11.146139997498556	.25 - .5
1138021f-5f85-44c5-8a95-ed6ba3e0a277	0.06193594722813095	0.007495943764287582	3	0.3333333333333333	0.07156157599790215	0.013387371934977582	4	0.3333333333333333	26	3.1641708106738498	2.21623240491165	317	2.298360864792977	3.749968037688977	.25 - .5
114dc5e8-8120-4fde-a73f-f71cc65e56df	0.11888520698391183	0.0072197026958931735	2	0	0.09999510532189439	0.007773286970161809	3	0	110	7.998205742803513	5.305039787798409	484	3.7998973361931068	16.68304108621904	0 - .25
11553b8c-0b12-4823-bd6c-c60a89852d4a	0.010652368964711922	0.00893941269341163	4	0.5	0.0036093687973806983	0.0023280700254181825	5	0.7	118	4.972869490130594	14.002220329584816	528	4.611494061708011	40.570088860553525	.5 - .75
1166d25d-dedb-4b8c-9722-b02b67070d5b	2.6073898640793386e-17	0	1	0	8.634084713318691e-4	0	1	0	169	3.903514780183159	9.89010989010989	338	4.143727259889493	26.4771643168987	0 - .25
1226c0ce-f536-4804-8bf9-8f62719a3ac0	0.1203498299221592	0.006962061341982602	5	0.4	0.09034479882183584	0.0048172379521473074	6	0.4666666666666667	21	5.996303941756301	6.997207660944941	378	2.8835875851210595	6.236203560049924	.25 - .5
1364da87-cf71-45df-8c07-8f4bf87ac9f7	0.036299708734623556	0.0026491967668146417	3	0.3333333333333333	0.1516082070587163	0.008237150588893008	10	0.1111111111111111	14	6.657991816042128	12.826797385620914	276	2.997676899790334	9.626064037218827	0 - .25
13b8a05e-4964-462b-a76d-ff31d6de7616	0.291902146296032	1.569267465946896e-4	3	0.6666666666666666	0.17916619077352516	0.004416507043999662	4	0.3333333333333333	73	3.7916819638239585	6.821378340365682	400	3.628765382073109	12.955800133812211	.25 - .5
14292cc5-8ff6-4c51-9db4-1b147729dfce	0.12045222537911487	0.012151968640616727	3	0	0.12335324887626165	0.008125607613713134	6	0	169	4.496584054472332	5.8416389811738645	167	2.088862037346161	4.2263905140605225	0 - .25
145q-537882ba-339c-456f-a4e9-657378323133	0.594966328861665	0.035738061852084925	11	0.43636363636363634	0.5212470884494248	0.04488550717989045	13	0.358974358974359	116	4.731723395839025	12.47341264275298	313	3.530656162355836	17.404092034916037	.25 - .5
145q-7b5badd0-160f-4b2b-aaff-efb1147155ab	0.5800726668985728	0.008103320094136527	7	0.5714285714285714	0.14376715692305986	0.0024897019979647547	9	0.5833333333333334	73	3.401181624660728	5.519480519480519	112	2.9206171084745454	9.217042038804998	.5 - .75
145q-7f4867c7-a4e1-47e8-9b7c-2d98a4294cdb	0.21416282377884266	0.028909438877709626	4	0.6666666666666666	0.1310467698047625	0.02541514437497017	5	0.5	116	4.175533165054183	3.5843079922027288	371	3.6985630434221677	12.836039577569995	.25 - .5
145q-b4e45d67-12ef-499a-b445-19fbf454c2b9	0.17678169668253102	0.0029969178832214265	4	0.3333333333333333	0.22360905317352292	0.0052127691826139464	6	0.26666666666666666	116	6.10622866881799	14.003849764434074	587	4.3877305678901	25.001930379026028	.25 - .5
145q-b67de022-c85b-4b04-8c04-34c98b11d2b5	0.15102433051207034	0.0024043909554221556	4	0.6666666666666666	0.09134970875205013	0.0024881568097951776	5	0.7	116	5.4616852702673055	15.033467202141901	528	2.234746238246142	3.057396848903715	.5 - .75
